Producto;Pais_Destino;Año;Valor_FOB_Miles_USD;Volumen_Fisico_Ton;Produccion_Nacional_Ton;Precio_Unitario_USD_x_Ton
SAL GEMA (25010020);TAIWAN;2015;0.0;0.0;;
SAL GEMA (25010020);SUDAFRICA;2015;15.787;22.05;;0.7159637188208617
SAL GEMA (25010020);ITALIA;2015;12.069;10.802;;1.1172930938715053
SAL GEMA (25010020);ALEMANIA;2015;14.568;20.5;;0.7106341463414634
SAL GEMA (25010020);NUEVA ZELANDIA;2015;8.284;12.6;;0.6574603174603175
SAL GEMA (25010020);SUECIA;2015;0.0;62.95;;0.0
SAL GEMA (25010020);IRLANDA;2015;0.0;0.0;;
SAL GEMA (25010020);DINAMARCA;2015;0.0;0.0;;
(25010030 al 25010090);ESTADOS UNIDOS;2015;8.373;27.384;;0.3057624890446976
(25010030 al 25010090);PERÚ;2015;298.947;3379.499;;0.08845896980587951
(25010030 al 25010090);BOLIVIA;2015;19.74;14.028;;1.4071856287425148
(25010030 al 25010090);MEXICO;2015;42.554;15.593;;2.7290450843327134
(25010030 al 25010090);BRASIL;2015;2.226;1.374;;1.6200873362445414
(25010030 al 25010090);JAPÓN;2015;7.89;20.0;;0.39449999999999996
(25010030 al 25010090);COLOMBIA;2015;0.7;1.527;;0.45841519318926
(25010030 al 25010090);ECUADOR;2015;0.466;1.579;;0.2951234958834706
(25010030 al 25010090);CHINA;2015;0.0;0.0;;
(25010030 al 25010090);ARGENTINA;2015;272.378;807.788;;0.33718995578047706
(25010030 al 25010090);CUBA;2015;0.0;0.0;;
(25010030 al 25010090);NUEVA ZELANDIA;2015;0.585;1.039;;0.563041385948027
(25010030 al 25010090);COREA DEL SUR;2015;0.0;0.0;;
(25010030 al 25010090);HONDURAS;2015;0.0;0.0;;
(25010030 al 25010090);PARAGUAY;2015;0.127;0.204;;0.6225490196078431
(25010030 al 25010090);CANADA;2015;0.0;0.0;;
(25010030 al 25010090);ESPAÑA;2015;38.008;30.683;;1.2387315451552978
(25010030 al 25010090);RUSIA;2015;0.0;0.0;;
(25010030 al 25010090);URUGUAY;2015;0.039;0.0;;
(25010030 al 25010090);PANAMA;2015;15.783;72.0;;0.21920833333333334
(25010030 al 25010090);CHIPRE;2015;0.0;0.0;;
(25010030 al 25010090);HOLANDA;2015;0.0;0.0;;
(25010030 al 25010090);SUECIA;2015;0.0;0.0;;
(25010030 al 25010090);ALEMANIA;2015;0.0;0.0;;
(25010030 al 25010090);TAIWAN;2015;0.0;0.0;;
(25010030 al 25010090);REP. DOMINICANA;2015;0.189;0.252;;0.75
(25010030 al 25010090);SUDAFRICA;2015;0.0;0.0;;
(25010030 al 25010090);HONG KONG;2015;17.29;80.0;;0.21612499999999998
(25010030 al 25010090);ITALIA;2015;13.14;0.765;;17.176470588235293
(25010030 al 25010090);EL SALVADOR;2015;12.818;10.884;;1.177692024990812
(25010030 al 25010090);VENEZUELA;2015;0.052;0.0;;
(25010030 al 25010090);FRANCIA;2015;0.0;0.0;;
(25010030 al 25010090);BÉLGICA;2015;0.0;0.0;;
(25010030 al 25010090);AUSTRALIA;2015;0.0;0.0;;
(25010030 al 25010090);SANTA LUCÍA;2015;0.0;0.0;;
(25010030 al 25010090);ISRAEL;2015;0.0;0.0;;
(25010030 al 25010090);FIJI;2015;0.0;0.0;;
(25010030 al 25010090);ISRAEL;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);CHINA;2015;25985.026;41453.0;;0.6268551371432707
ÁCIDO BÓRICO (28100010 / 28100020);BRASIL;2015;4396.21;6939.0;;0.633550943940049
ÁCIDO BÓRICO (28100010 / 28100020);JAPÓN;2015;371.26;16206.0;;0.022908799210169074
ÁCIDO BÓRICO (28100010 / 28100020);ESTADOS UNIDOS;2015;4313.465;6720.078;;0.6418772222584321
ÁCIDO BÓRICO (28100010 / 28100020);COREA DEL SUR;2015;1541.001;2022.0;;0.7621172106824926
ÁCIDO BÓRICO (28100010 / 28100020);VIETNAM;2015;419.618;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);ESPAÑA;2015;11000.25;330.0;;33.33409090909091
ÁCIDO BÓRICO (28100010 / 28100020);BANGLADESH;2015;802.853;125.0;;6.422823999999999
ÁCIDO BÓRICO (28100010 / 28100020);MALASIA;2015;2665.96;3858.352;;0.6909582122108092
ÁCIDO BÓRICO (28100010 / 28100020);NIGERIA;2015;126.203;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);MÉXICO;2015;0.0;509.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);ALEMANIA;2015;0.0;1301.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);COLOMBIA;2015;461.476;499.0;;0.9248016032064128
ÁCIDO BÓRICO (28100010 / 28100020);COSTA RICA;2015;486.438;1575.0;;0.3088495238095238
ÁCIDO BÓRICO (28100010 / 28100020);ECUADOR;2015;272.723;379.0;;0.7195857519788919
ÁCIDO BÓRICO (28100010 / 28100020);FRANCIA;2015;92.35;685.0;;0.13481751824817517
ÁCIDO BÓRICO (28100010 / 28100020);SUDÁFRICA;2015;257.283;664.0;;0.38747439759036145
ÁCIDO BÓRICO (28100010 / 28100020);REINO UNIDO;2015;34.54;160.0;;0.21587499999999998
ÁCIDO BÓRICO (28100010 / 28100020);ITALIA;2015;325.175;544.315;;0.5974022395120472
ÁCIDO BÓRICO (28100010 / 28100020);ARABIA SAUDITA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);FILIPINAS;2015;17.069;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);ARGELIA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);AUSTRALIA;2015;0.0;24.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);EMIRATOS ÁRABES UNIDOS;2015;219.4;968.0;;0.22665289256198348
ÁCIDO BÓRICO (28100010 / 28100020);SRI LANKA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);VENEZUELA;2015;0.0;100.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);HONDURAS;2015;121.479;20.0;;6.07395
ÁCIDO BÓRICO (28100010 / 28100020);CANADÁ;2015;0.0;280.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);ISRAEL;2015;45.255;66.0;;0.6856818181818182
ÁCIDO BÓRICO (28100010 / 28100020);TAIWAN;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);REPÚBLICA DOMINICANA ;2015;194.427;47.0;;4.136744680851064
ÁCIDO BÓRICO (28100010 / 28100020);JORDANIA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);MARRUECOS;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);BOLIVIA;2015;42.35;2.025;;20.913580246913583
ÁCIDO BÓRICO (28100010 / 28100020);PERÚ;2015;29.429;54.0;;0.5449814814814814
ÁCIDO BÓRICO (28100010 / 28100020);INDONESIA;2015;1.954;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);NUEVA ZELANDIA;2015;609.847;43.2;;14.116828703703701
ÁCIDO BÓRICO (28100010 / 28100020);DOMINICA;2015;14.1;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);THAILANDIA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);GUATEMALA;2015;0.0;25.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);HOLANDA;2015;18.499;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);URUGUAY;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);ISLAS CAYMAN;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);INDIA;2015;48.969;77.0;;0.635961038961039
ÁCIDO BÓRICO (28100010 / 28100020);EGIPTO;2015;20.654;27.0;;0.764962962962963
ÁCIDO BÓRICO (28100010 / 28100020);NICARAGUA;2015;17.812;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);ARGENTINA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);PAKISTÁN;2015;0.0;375.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);BÉLGICA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);POLONIA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);OMAN;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);DINAMARCA;2015;0.0;27.0;;0.0
ÁCIDO BÓRICO (28100010 / 28100020);IRÁN;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);SIRIA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);RUMANIA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);LIBIA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);IRLANDA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);NORUEGA;2015;0.0;0.0;;
ÁCIDO BÓRICO (28100010 / 28100020);SINGAPUR;2015;0.0;0.0;;
(25280010 / 25280090);BRASIL;2015;3320.87;12800.0;;0.25944296875
(25280010 / 25280090);BRASIL;2015;3320.87;0.0;;
(25280010 / 25280090);BRASIL;2015;3320.87;0.0;;
(25280010 / 25280090);PARAGUAY;2015;122.375;0.0;;
(25280010 / 25280090);PARAGUAY;2015;122.375;7645.562;;0.01600601760864669
(25280010 / 25280090);PARAGUAY;2015;122.375;0.0;;
(25280010 / 25280090);MALASIA;2015;1579.17;352.0;;4.486278409090909
(25280010 / 25280090);VENEZUELA;2015;26.716;0.0;;
(25280010 / 25280090);REINO UNIDO;2015;14.616;181.2;;0.08066225165562914
(25280010 / 25280090);REINO UNIDO;2015;14.616;0.0;;
(25280010 / 25280090);BELICE;2015;7.795;21.0;;0.3711904761904762
(25280010 / 25280090);MEXICO;2015;0.0;126.0;;0.0
(25280010 / 25280090);MEXICO;2015;0.0;0.0;;
(25280010 / 25280090);THAILANDIA;2015;0.0;42.0;;0.0
(25280010 / 25280090);THAILANDIA;2015;0.0;0.0;;
(25280010 / 25280090);ECUADOR;2015;0.0;671.0;;0.0
(25280010 / 25280090);ECUADOR;2015;0.0;0.15;;0.0
(25280010 / 25280090);CHINA;2015;0.0;291.0;;0.0
(25280010 / 25280090);ESPAÑA;2015;15.515;100.0;;0.15515
(25280010 / 25280090);TANZANIA;2015;86.651;0.0;;
(25280010 / 25280090);COSTA RICA;2015;42.933;1010.0;;0.042507920792079205
(25280010 / 25280090);COSTA RICA;2015;42.933;0.0;;
(25280010 / 25280090);ESTADOS UNIDOS;2015;235.136;3123.0;;0.07529170669228306
(25280010 / 25280090);ESTADOS UNIDOS;2015;235.136;0.0;;
(25280010 / 25280090);PERÚ;2015;33.843;75.0;;0.45124000000000003
(25280010 / 25280090);PERÚ;2015;33.843;1224.0;;0.02764950980392157
(25280010 / 25280090);PERÚ;2015;33.843;96.902;;0.3492497574869456
(25280010 / 25280090);AUSTRALIA;2015;0.0;120.0;;0.0
(25280010 / 25280090);REPÚBLICA DOMINICANA ;2015;349.91;126.0;;2.7770634920634922
(25280010 / 25280090);INDIA;2015;63.175;0.0;;
(25280010 / 25280090);NICARAGUA;2015;41.992;0.0;;
(25280010 / 25280090);NICARAGUA;2015;41.992;0.0;;
(25280010 / 25280090);NICARAGUA;2015;41.992;0.0;;
(25280010 / 25280090);GUATEMALA;2015;42.03;200.0;;0.21015
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);SINGAPUR;2015;0.0;0.0;;
(25280010 / 25280090);ALEMANIA;2015;63.39;14.0;;4.527857142857143
(25280010 / 25280090);ALEMANIA;2015;63.39;0.0;;
(25280010 / 25280090);RUSIA;2015;0.0;0.0;;
(25280010 / 25280090);JAPÓN;2015;0.0;0.0;;
(25280010 / 25280090);COLOMBIA;2015;3.39;0.0;;
(25280010 / 25280090);COLOMBIA;2015;3.39;0.0;;
(25280010 / 25280090);COLOMBIA;2015;3.39;150.1;;0.022584943371085943
(25280010 / 25280090);HONDURAS;2015;0.0;80.0;;0.0
(25280010 / 25280090);NUEVA ZELANDIA;2015;0.0;14.0;;0.0
(25280010 / 25280090);SUDÁFRICA;2015;5.32;0.0;;
(25280010 / 25280090);INDONESIA;2015;0.0;0.0;;
(25280010 / 25280090);EGIPTO;2015;0.0;0.0;;
(25280010 / 25280090);VIETNAM;2015;0.0;0.0;;
(25280010 / 25280090);ARGENTINA;2015;0.0;0.0;;
(25280010 / 25280090);ARGENTINA;2015;0.0;2945.672;;0.0
(25280010 / 25280090);ARGENTINA;2015;0.0;0.0;;
(25280010 / 25280090);URUGUAY;2015;0.0;0.0;;
(25280010 / 25280090);URUGUAY;2015;0.0;0.0;;
(25280010 / 25280090);BELGICA;2015;0.0;0.0;;
(25280010 / 25280090);COREA DEL SUR;2015;0.0;0.0;;
(25280010 / 25280090);COSTA DE MARFIL;2015;0.0;0.0;;
(25280010 / 25280090);EL SALVADOR;2015;0.0;0.0;;
(25280010 / 25280090);FILIPINAS;2015;0.0;0.0;;
(25280010 / 25280090);GRECIA;2015;0.0;0.0;;
(25280010 / 25280090);GRECIA;2015;0.0;0.0;;
(25280010 / 25280090);HOLANDA;2015;0.0;0.0;;
(25280010 / 25280090);ITALIA;2015;0.0;0.0;;
(25280010 / 25280090);ITALIA;2015;0.0;0.0;;
(25280010 / 25280090);JAMAICA;2015;0.0;0.0;;
(25280010 / 25280090);URUGUAY;2015;0.0;0.0;;
(25280010 / 25280090);URUGUAY;2015;0.0;0.0;;
(25280010 / 25280090);ARGENTINA;2015;253.718;0.0;;
(25280010 / 25280090);ARGENTINA;2015;253.718;2945.672;;0.08613246824493698
(25280010 / 25280090);ARGENTINA;2015;253.718;0.0;;
(25280010 / 25280090);CUBA;2015;2.25;1.825;;1.2328767123287672
(25280010 / 25280090);PARAGUAY;2015;738.33;0.0;;
(25280010 / 25280090);PARAGUAY;2015;738.33;7645.562;;0.09656974856786199
(25280010 / 25280090);PARAGUAY;2015;738.33;0.0;;
(25280010 / 25280090);BOLIVIA;2015;0.0;0.0;;
(25280010 / 25280090);BOLIVIA;2015;0.0;0.0;;
(25280010 / 25280090);BRASIL;2015;0.0;12800.0;;0.0
(25280010 / 25280090);BRASIL;2015;0.0;0.0;;
(25280010 / 25280090);BRASIL;2015;0.0;0.0;;
(25280010 / 25280090);ITALIA;2015;0.0;0.0;;
(25280010 / 25280090);ITALIA;2015;0.0;0.0;;
(25280010 / 25280090);COLOMBIA;2015;0.0;0.0;;
(25280010 / 25280090);COLOMBIA;2015;0.0;0.0;;
(25280010 / 25280090);COLOMBIA;2015;0.0;150.1;;0.0
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);GRECIA;2015;0.0;0.0;;
(25280010 / 25280090);GRECIA;2015;0.0;0.0;;
(25280010 / 25280090);PORTUGAL;2015;0.0;0.0;;
(25280010 / 25280090);MEXICO;2015;0.0;126.0;;0.0
(25280010 / 25280090);MEXICO;2015;0.0;0.0;;
(25280010 / 25280090);REINO UNIDO;2015;0.0;181.2;;0.0
(25280010 / 25280090);REINO UNIDO;2015;0.0;0.0;;
(25280010 / 25280090);COSTA RICA;2015;0.0;1010.0;;0.0
(25280010 / 25280090);COSTA RICA;2015;0.0;0.0;;
(25280010 / 25280090);NICARAGUA;2015;0.0;0.0;;
(25280010 / 25280090);NICARAGUA;2015;0.0;0.0;;
(25280010 / 25280090);NICARAGUA;2015;0.0;0.0;;
(25280010 / 25280090);ALEMANIA;2015;0.0;14.0;;0.0
(25280010 / 25280090);ALEMANIA;2015;0.0;0.0;;
(25280010 / 25280090);ESTADOS UNIDOS;2015;0.0;3123.0;;0.0
(25280010 / 25280090);ESTADOS UNIDOS;2015;0.0;0.0;;
(25280010 / 25280090);DINAMARCA;2015;0.0;0.0;;
(25280010 / 25280090);ECUADOR;2015;0.0;671.0;;0.0
(25280010 / 25280090);ECUADOR;2015;0.0;0.15;;0.0
(25280010 / 25280090);BRASIL;2015;0.0;12800.0;;0.0
(25280010 / 25280090);BRASIL;2015;0.0;0.0;;
(25280010 / 25280090);BRASIL;2015;0.0;0.0;;
(25280010 / 25280090);PARAGUAY;2015;0.0;0.0;;
(25280010 / 25280090);PARAGUAY;2015;0.0;7645.562;;0.0
(25280010 / 25280090);PARAGUAY;2015;0.0;0.0;;
(25280010 / 25280090);ARGENTINA;2015;0.0;0.0;;
(25280010 / 25280090);ARGENTINA;2015;0.0;2945.672;;0.0
(25280010 / 25280090);ARGENTINA;2015;0.0;0.0;;
(25280010 / 25280090);GUATEMALA;2015;0.0;200.0;;0.0
(25280010 / 25280090);BOLIVIA;2015;0.0;0.0;;
(25280010 / 25280090);BOLIVIA;2015;0.0;0.0;;
(25280010 / 25280090);ECUADOR;2015;0.001;671.0;;1.4903129657228019e-06
(25280010 / 25280090);ECUADOR;2015;0.001;0.15;;0.006666666666666667
(25280010 / 25280090);PERÚ;2015;19.618;75.0;;0.2615733333333333
(25280010 / 25280090);PERÚ;2015;19.618;1224.0;;0.016027777777777776
(25280010 / 25280090);PERÚ;2015;19.618;96.902;;0.20245196177581473
(25280010 / 25280090);FRANCIA;2015;0.0;0.0;;
(25280010 / 25280090);COLOMBIA;2015;31.3;0.0;;
(25280010 / 25280090);COLOMBIA;2015;31.3;0.0;;
(25280010 / 25280090);COLOMBIA;2015;31.3;150.1;;0.20852764823451034
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);PANAMA;2015;0.0;0.0;;
(25280010 / 25280090);NICARAGUA;2015;0.0;0.0;;
(25280010 / 25280090);NICARAGUA;2015;0.0;0.0;;
(25280010 / 25280090);NICARAGUA;2015;0.0;0.0;;
(25280010 / 25280090);COSTA RICA;2015;0.0;1010.0;;0.0
(25280010 / 25280090);COSTA RICA;2015;0.0;0.0;;
DIATOMITA (25120000 / 38029010);ARGENTINA;2015;3955.324;5788.5;26186;0.6833072471279261
DIATOMITA (25120000 / 38029010);PERÚ;2015;2828.998;5853.66;26186;0.483287037511574
DIATOMITA (25120000 / 38029010);BRASIL;2015;4000.459;7177.9;26186;0.5573299990247844
DIATOMITA (25120000 / 38029010);COLOMBIA;2015;1197.188;2252.6;26186;0.531469413122614
DIATOMITA (25120000 / 38029010);BOLIVIA;2015;147.2;240.082;26186;0.6131238493514716
DIATOMITA (25120000 / 38029010);ECUADOR;2015;251.92;380.34;26186;0.6623547352368934
DIATOMITA (25120000 / 38029010);URUGUAY;2015;105.783;163.44;26186;0.6472283406754773
DIATOMITA (25120000 / 38029010);COREA DEL SUR;2015;67.23;181.1;26186;0.37123136388735506
DIATOMITA (25120000 / 38029010);MÉXICO;2015;6.93;19.8;26186;0.35
DIATOMITA (25120000 / 38029010);PARAGUAY;2015;41.888;49.032;26186;0.8542992331538587
DIATOMITA (25120000 / 38029010);BÉLGICA;2015;9.843;0.0;26186;
DIATOMITA (25120000 / 38029010);REPUBLICA DOMINICANA;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);PANAMA;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);LUXEMBURGO;2015;8.085;21.0;26186;0.38500000000000006
DIATOMITA (25120000 / 38029010);SUDAFRICA;2015;40.685;9.05;26186;4.4955801104972375
DIATOMITA (25120000 / 38029010);AUSTRALIA;2015;25.5;10.0;26186;2.55
DIATOMITA (25120000 / 38029010);EGIPTO;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);CHINA;2015;116.247;242.55;26186;0.4792702535559678
DIATOMITA (25120000 / 38029010);FRANCIA;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);INDIA;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);PAKISTAN;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);GUYANA;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);ESPAÑA;2015;0.1;1.218;26186;0.08210180623973728
DIATOMITA (25120000 / 38029010);AUSTRALIA;2015;0.0;10.0;26186;0.0
DIATOMITA (25120000 / 38029010);VENEZUELA;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);ESTADOS UNIDOS;2015;0.0;21.15;26186;0.0
DIATOMITA (25120000 / 38029010);GUATEMALA;2015;0.0;0.0;26186;
DIATOMITA (25120000 / 38029010);ITALIA;2015;0.0;0.0;26186;
(25070000 /25083000 /25084000);ARGENTINA;2015;19.378;26.5;;0.7312452830188679
(25070000 /25083000 /25084000);PERÚ;2015;67.093;126.5;;0.5303794466403162
(25070000 /25083000 /25084000);ECUADOR;2015;1.589;1.295;;1.2270270270270272
(25070000 /25083000 /25084000);URUGUAY;2015;0.0;0.0;;
(25070000 /25083000 /25084000);PARAGUAY;2015;0.0;0.0;;
(25070000 /25083000 /25084000);SUDAFRICA;2015;0.0;0.0;;
(25070000 /25083000 /25084000);BRASIL;2015;0.0;0.0;;
(25070000 /25083000 /25084000);BOLIVIA;2015;0.0;0.0;;
(25070000 /25083000 /25084000);MEXICO;2015;0.0;0.0;;
(25070000 /25083000 /25084000);ESTADOS UNIDOS;2015;0.0;0.0;;
(25070000 /25083000 /25084000);ITALIA;2015;0.0;0.0;;
(25070000 /25083000 /25084000);COLOMBIA;2015;25.917;162.839;;0.15915720435522204
(25070000 /25083000 /25084000);COSTA RICA;2015;0.0;0.0;;
(25070000 /25083000 /25084000);GUATEMALA;2015;1.074;0.1;;10.74
(25070000 /25083000 /25084000);CANADA;2015;0.0;0.0;;
(25070000 /25083000 /25084000);PANAMA;2015;0.0;0.0;;
(25070000 /25083000 /25084000);VENEZUELA;2015;0.0;0.0;;
BENTONITA  (25081000);PERÚ;2015;9.487;29.8;;0.3183557046979866
BENTONITA  (25081000);PERÚ;2015;9.487;7.59;;1.2499341238471673
BENTONITA  (25081000);BOLIVIA;2015;28.0;70.0;;0.4
BENTONITA  (25081000);BOLIVIA;2015;28.0;0.0;;
BENTONITA  (25081000);BOLIVIA;2015;28.0;0.0;;
BENTONITA  (25081000);ARGENTINA;2015;246.968;361.6;;0.6829867256637168
BENTONITA  (25081000);ARGENTINA;2015;246.968;0.0;;
BENTONITA  (25081000);ARGENTINA;2015;246.968;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);SURINAM;2015;0.0;0.0;;
BENTONITA  (25081000);MEXICO;2015;3.373;0.0;;
BENTONITA  (25081000);MEXICO;2015;3.373;0.5;;6.746
BENTONITA  (25081000);URUGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);URUGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);URUGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);COLOMBIA;2015;0.0;0.0;;
BENTONITA  (25081000);COLOMBIA;2015;0.0;0.0;;
BENTONITA  (25081000);PANAMA;2015;0.5;1.153;;0.43365134431916735
BENTONITA  (25081000);ESPAÑA;2015;0.0;0.0;;
BENTONITA  (25081000);ESPAÑA;2015;0.0;0.2;;0.0
BENTONITA  (25081000);ESTADOS UNIDOS;2015;0.0;0.0;;
BENTONITA  (25081000);COSTA RICA;2015;0.0;0.0;;
BENTONITA  (25081000);COSTA RICA;2015;0.0;0.0;;
BENTONITA  (25081000);COSTA RICA;2015;0.0;0.0;;
BENTONITA  (25081000);VENEZUELA;2015;0.0;0.0;;
BENTONITA  (25081000);ARGENTINA;2015;0.0;361.6;;0.0
BENTONITA  (25081000);ARGENTINA;2015;0.0;0.0;;
BENTONITA  (25081000);ARGENTINA;2015;0.0;0.0;;
BENTONITA  (25081000);PERU;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);HOLANDA;2015;0.0;0.0;;
BENTONITA  (25081000);URUGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);URUGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);URUGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);CHINA;2015;0.0;0.0;;
BENTONITA  (25081000);CHINA;2015;0.0;0.0;;
BENTONITA  (25081000);COSTA RICA;2015;0.0;0.0;;
BENTONITA  (25081000);COSTA RICA;2015;0.0;0.0;;
BENTONITA  (25081000);COSTA RICA;2015;0.0;0.0;;
BENTONITA  (25081000);ESPAÑA;2015;2.341;0.0;;
BENTONITA  (25081000);ESPAÑA;2015;2.341;0.2;;11.705
BENTONITA  (25081000);BOLIVIA;2015;0.0;70.0;;0.0
BENTONITA  (25081000);BOLIVIA;2015;0.0;0.0;;
BENTONITA  (25081000);BOLIVIA;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);INDIA;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);ECUADOR;2015;0.0;0.0;;
BENTONITA  (25081000);COLOMBIA;2015;0.0;0.0;;
BENTONITA  (25081000);COLOMBIA;2015;0.0;0.0;;
BENTONITA  (25081000);GUATEMALA;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);PARAGUAY;2015;0.0;0.0;;
BENTONITA  (25081000);CANADA;2015;0.0;0.0;;
BENTONITA  (25081000);PERÚ;2015;1.128;29.8;;0.037852348993288584
BENTONITA  (25081000);PERÚ;2015;1.128;7.59;;0.1486166007905138
BENTONITA  (25081000);ARGENTINA;2015;0.0;361.6;;0.0
BENTONITA  (25081000);ARGENTINA;2015;0.0;0.0;;
BENTONITA  (25081000);ARGENTINA;2015;0.0;0.0;;
BENTONITA  (25081000);CHINA;2015;0.0;0.0;;
BENTONITA  (25081000);CHINA;2015;0.0;0.0;;
BENTONITA  (25081000);REINO UNIDO;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);BRASIL;2015;0.0;0.0;;
BENTONITA  (25081000);AUSTRALIA;2015;5.7;18.0;;0.31666666666666665
BENTONITA  (25081000);ESTADOS UNIDOS;2015;0.0;0.0;;
BENTONITA  (25081000);INDIA;2015;0.0;0.0;;
BENTONITA  (25081000);ALEMANIA;2015;0.0;0.0;;
BENTONITA  (25081000);BOLIVIA;2015;0.0;70.0;;0.0
BENTONITA  (25081000);BOLIVIA;2015;0.0;0.0;;
